species	mag	gene	entry	identity	length	mismatches	gaps	query_start	query_end	target_start	target_end	evalue	bitscore	identity_percent	VF_id	vf	vf_type
akkermansia_muciniphila	EHM049281	EHA03306_bin.106^_11_87	VFG016986(gb|WP_011006012)	0.355	212	123	0	118	329	61	251	2.926e-27	121	35.5	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	EHM049281	EHA03306_bin.106^_19_92	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	8.314e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	EHM049281	EHA03306_bin.106^_23_79	VFG006506(gb|WP_011116615)	0.286	286	196	0	20	305	26	301	2.685e-25	109	28.599999999999998	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	EHM049281	EHA03306_bin.106^_8_16	VFG049559(gb|WP_010883163)	0.239	231	174	0	9	239	2	231	1.301e-07	53	23.9	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	EHM049281	EHA03306_bin.106^_8_230	VFG044153(gb|WP_011063599)	0.276	236	167	0	462	697	332	563	9.146e-16	83	27.6	VF0940	(PFL_RS27280) type I secretion system permease/ATPase [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000006.1_23	VFG049559(gb|WP_010883163)	0.238	231	174	0	9	239	2	231	5.395e-08	54	23.799999999999997	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000060.1_2	VFG006506(gb|WP_011116615)	0.283	286	197	0	20	305	26	301	7.331e-24	104	28.299999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000231.1_3	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000276.1_1	VFG016986(gb|WP_011006012)	0.389	147	79	0	1	147	121	251	1.231e-17	88	38.9	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000277.1_1	VFG016981(gb|WP_010883341)	0.334	212	127	0	136	347	62	253	5.517999999999999e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCA_052329965.1	DAWCST010000360.1_1	VFG048489(gb|WP_012968728)	0.25	319	167	0	307	625	11	233	2.835e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885533.1_13	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885560.1_22	VFG016987(gb|WP_011458511)	0.312	209	129	0	81	289	58	245	1.975e-22	100	31.2	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila felis Fe/C-56]	Chlamydophila felis Fe/C-56
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885567.1_86	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	7.223e-10	63	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885576.1_6	VFG006506(gb|WP_011116615)	0.288	286	196	0	20	305	26	301	8.948e-25	107	28.799999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885587.1_50	VFG016987(gb|WP_011458511)	0.257	135	94	0	103	237	82	209	1.029e-06	51	25.7	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila felis Fe/C-56]	Chlamydophila felis Fe/C-56
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885589.1_382	VFG049559(gb|WP_010883163)	0.238	231	174	0	9	239	2	231	5.395e-08	54	23.799999999999997	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_000436395.1	NZ_FR885590.1_35	VFG016981(gb|WP_010883341)	0.331	212	128	0	125	336	62	253	6.304999999999999e-22	103	33.1	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000001.1_138	VFG016981(gb|WP_010883341)	0.331	212	128	0	125	336	62	253	6.304999999999999e-22	103	33.1	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000001.1_445	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000001.1_480	VFG016986(gb|WP_011006012)	0.353	179	102	0	1	179	94	251	1.432e-21	94	35.3	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000002.1_412	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000003.1_83	VFG006506(gb|WP_011116615)	0.285	286	197	0	20	305	26	301	4.021e-24	105	28.499999999999996	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000006.1_41	VFG019544(gb|WP_000874846)	0.301	291	196	0	8	298	5	286	4.5569999999999996e-33	131	30.099999999999998	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori P12]	Helicobacter pylori P12
akkermansia_muciniphila	GCF_002885155.1	NZ_PJKN01000007.1_70	VFG016987(gb|WP_011458511)	0.245	165	123	0	103	267	82	245	2.533e-07	53	24.5	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila felis Fe/C-56]	Chlamydophila felis Fe/C-56
akkermansia_muciniphila	GCF_002885165.1	NZ_PJKO01000002.1_77	VFG006506(gb|WP_011116615)	0.313	234	160	0	72	305	68	301	2.978e-24	106	31.3	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885165.1	NZ_PJKO01000006.1_95	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	8.2829999999999995e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885165.1	NZ_PJKO01000014.1_117	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885165.1	NZ_PJKO01000014.1_674	VFG016986(gb|WP_011006012)	0.353	179	102	0	1	179	94	251	1.432e-21	94	35.3	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885165.1	NZ_PJKO01000014.1_710	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000001.1_1100	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000001.1_247	VFG006506(gb|WP_011116615)	0.28	286	198	0	20	305	26	301	5.43e-24	105	28.000000000000004	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000001.1_656	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000001.1_731	VFG016986(gb|WP_011006012)	0.347	212	124	0	43	254	61	251	7.324e-27	119	34.699999999999996	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000003.1_140	VFG016981(gb|WP_010883341)	0.331	212	128	0	125	336	62	253	6.304999999999999e-22	103	33.1	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885195.1	NZ_PJKR01000004.1_136	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_002885215.1	NZ_PJKS01000002.1_267	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885215.1	NZ_PJKS01000003.1_15	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885215.1	NZ_PJKS01000004.1_164	VFG006506(gb|WP_011116615)	0.283	286	197	0	20	305	26	301	7.331e-24	104	28.299999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885215.1	NZ_PJKS01000005.1_71	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	1.8990000000000002e-21	102	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885215.1	NZ_PJKS01000006.1_122	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_002885235.1	NZ_PJKT01000001.1_477	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885235.1	NZ_PJKT01000001.1_642	VFG006506(gb|WP_011116615)	0.313	234	160	0	72	305	68	301	2.978e-24	106	31.3	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885235.1	NZ_PJKT01000002.1_290	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	5.48e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885235.1	NZ_PJKT01000004.1_138	VFG016981(gb|WP_010883341)	0.334	212	127	0	136	347	62	253	8.451999999999999e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885235.1	NZ_PJKT01000006.1_54	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_002885255.1	NZ_PJKX01000001.1_635	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885255.1	NZ_PJKX01000002.1_189	VFG006506(gb|WP_011116615)	0.283	286	197	0	20	305	26	301	7.331e-24	104	28.299999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885255.1	NZ_PJKX01000003.1_187	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885255.1	NZ_PJKX01000003.1_237	VFG016986(gb|WP_011006012)	0.389	147	79	0	1	147	121	251	1.88e-17	88	38.9	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885255.1	NZ_PJKX01000007.1_10	VFG016981(gb|WP_010883341)	0.334	212	127	0	136	347	62	253	8.482999999999999e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885265.1	NZ_PJKY01000001.1_140	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_002885265.1	NZ_PJKY01000001.1_1521	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	8.2829999999999995e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885265.1	NZ_PJKY01000001.1_2019	VFG049559(gb|WP_010883163)	0.243	231	173	0	9	239	2	231	7.237e-08	53	24.3	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885265.1	NZ_PJKY01000001.1_2224	VFG006506(gb|WP_011116615)	0.288	286	196	0	20	305	26	301	1.209e-24	107	28.799999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885265.1	NZ_PJKY01000001.1_630	VFG048489(gb|WP_012968728)	0.25	319	167	0	502	820	11	233	4.157e-10	64	25.0	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000001.1_1043	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	8.314e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000001.1_430	VFG006506(gb|WP_011116615)	0.283	286	197	0	20	305	26	301	6.6230000000000005e-25	108	28.299999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000001.1_603	VFG016986(gb|WP_011006012)	0.355	212	123	0	118	329	61	251	2.926e-27	121	35.5	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000001.1_676	VFG048489(gb|WP_012968728)	0.247	318	166	0	503	820	12	233	1.255e-09	63	24.7	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000002.1_11	VFG049559(gb|WP_010883163)	0.239	231	174	0	9	239	2	231	1.807e-06	49	23.9	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000002.1_225	VFG044153(gb|WP_011063599)	0.276	236	167	0	462	697	332	563	9.146e-16	83	27.6	VF0940	(PFL_RS27280) type I secretion system permease/ATPase [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
akkermansia_muciniphila	GCF_002885295.1	NZ_PJLA01000004.1_44	VFG006513(gb|WP_000874852)	0.289	291	201	0	8	298	5	288	8.431e-33	130	28.9	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori HPAG1]	Helicobacter pylori HPAG1
akkermansia_muciniphila	GCF_002885315.1	NZ_PJLC01000001.1_576	VFG048489(gb|WP_012968728)	0.247	318	166	0	503	820	12	233	5.48e-10	64	24.7	VF0562	(fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
akkermansia_muciniphila	GCF_002885315.1	NZ_PJLC01000001.1_62	VFG006506(gb|WP_011116615)	0.283	286	197	0	20	305	26	301	2.978e-24	106	28.299999999999997	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
akkermansia_muciniphila	GCF_002885315.1	NZ_PJLC01000001.1_676	VFG016986(gb|WP_011006012)	0.355	212	123	0	118	329	61	251	2.926e-27	121	35.5	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila caviae GPIC]	Chlamydophila caviae GPIC
akkermansia_muciniphila	GCF_002885315.1	NZ_PJLC01000002.1_329	VFG016981(gb|WP_010883341)	0.334	212	127	0	125	336	62	253	8.314e-22	103	33.4	VF0344	(pkn5) serine/threonine protein kinase [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
akkermansia_muciniphila	GCF_002885315.1	NZ_PJLC01000003.1_11	VFG049559(gb|WP_010883163)	0.235	231	175	0	9	239	2	231	3.134e-07	51	23.5	VF0344	(cdsZ) zinc ribbon domain-containing protein [TTSS (VF0344) - Effector delivery system (VFC0086)] [Chlamydophila pneumoniae AR39]	Chlamydophila pneumoniae AR39
