persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
EHA00531_bin.1_CDS_3639	0.0	1.0	True
EHA00531_bin.1_CDS_3648	0.011	1.022	True
EHA00531_bin.1_CDS_3649	0.0	1.0	True
EHA00531_bin.1_CDS_3651	0.0	1.0	True
EHA00531_bin.1_CDS_3652	0.0	1.0	True
EHA00531_bin.1_CDS_3653	0.0	1.0	True
EHA00531_bin.1_CDS_3654	0.0	1.0	True
EHA00531_bin.1_CDS_3655	0.0	1.0	True
EHA00531_bin.1_CDS_3656	0.0	1.0	True
EHA00531_bin.1_CDS_3657	0.0	1.0	True
EHA00531_bin.1_CDS_3658	0.0	1.0	True
EHA00531_bin.1_CDS_3659	0.0	1.0	True
EHA00531_bin.1_CDS_3660	0.0	1.0	True
EHA00531_bin.1_CDS_3661	0.0	1.0	True
EHA00531_bin.1_CDS_3662	0.0	1.0	True
EHA00531_bin.1_CDS_3665	0.0	1.0	True
EHA00531_bin.1_CDS_3666	0.0	1.0	True
EHA00531_bin.1_CDS_3668	0.0	1.0	True
EHA00531_bin.1_CDS_3669	0.0	1.0	True
EHA00531_bin.1_CDS_3670	0.0	1.011	True
EHA00531_bin.1_CDS_3671	0.0	1.0	True
EHA00531_bin.1_CDS_3672	0.0	1.011	True
EHA00531_bin.1_CDS_3673	0.0	1.0	True
EHA00531_bin.1_CDS_3674	0.0	1.0	True
EHA00531_bin.1_CDS_3675	0.0	1.011	True
EHA00531_bin.1_CDS_3676	0.0	1.0	True
EHA00531_bin.1_CDS_3677	0.0	1.0	True
EHA00531_bin.1_CDS_3678	0.0	1.0	True
EHA00531_bin.1_CDS_3679	0.0	1.011	True
EHA00531_bin.1_CDS_3680	0.0	1.0	True
EHA00531_bin.1_CDS_3681	0.0	1.0	True
EHA00531_bin.1_CDS_3692	0.0	1.0	True
EHA00531_bin.1_CDS_3693	0.0	1.0	True
EHA00531_bin.1_CDS_3695	0.0	1.012	True
EHA00531_bin.1_CDS_3696	0.0	1.022	True
EHA00531_bin.1_CDS_3697	0.0	1.0	True
EHA00531_bin.1_CDS_3698	0.0	1.011	True
EHA00531_bin.1_CDS_3699	0.011	1.011	True
EHA00531_bin.1_CDS_3700	0.0	1.0	True
EHA00531_bin.1_CDS_3708	0.0	1.0	True
EHA00531_bin.1_CDS_3710	0.0	1.022	True
EHA00531_bin.1_CDS_3713	0.0	1.034	True
EHA00531_bin.1_CDS_3714	0.0	1.0	True
EHA00531_bin.1_CDS_3717	0.0	1.0	True
EHA00531_bin.1_CDS_3718	0.0	1.0	True
EHA00531_bin.1_CDS_3719	0.0	1.0	True
EHA00531_bin.1_CDS_3725	0.0	1.0	True
EHA00531_bin.1_CDS_3726	0.0	1.0	True
EHA00531_bin.1_CDS_3727	0.0	1.0	True
EHA00531_bin.1_CDS_3730	0.0	1.0	True
EHA00531_bin.1_CDS_3731	0.0	1.0	True
EHA00531_bin.1_CDS_3739	0.0	1.0	True
EHA00531_bin.1_CDS_3747	0.0	1.0	True
EHA00531_bin.1_CDS_3748	0.0	1.0	True
EHA00531_bin.1_CDS_3749	0.0	1.0	True
EHA00531_bin.1_CDS_3751	0.0	1.012	True
EHA00531_bin.1_CDS_3754	0.0	1.0	True
EHA00531_bin.1_CDS_3756	0.0	1.011	True
EHA00531_bin.1_CDS_3757	0.0	1.011	True
EHA00531_bin.1_CDS_3758	0.0	1.032	True
EHA00531_bin.1_CDS_3759	0.0	1.0	True
EHA00531_bin.1_CDS_3760	0.0	1.0	True
EHA00531_bin.1_CDS_3762	0.0	1.011	True
EHA00531_bin.1_CDS_3765	0.0	1.022	True
EHA00531_bin.1_CDS_3766	0.0	1.011	True
EHA00531_bin.1_CDS_3767	0.0	1.012	True
EHA00531_bin.1_CDS_3768	0.0	1.022	True
EHA00531_bin.1_CDS_3771	0.0	1.0	True
EHA00531_bin.1_CDS_3774	0.0	1.0	True
EHA00531_bin.1_CDS_3775	0.0	1.0	True
EHA00531_bin.1_CDS_3776	0.0	1.0	True
EHA00531_bin.1_CDS_3777	0.0	1.0	True
EHA00531_bin.1_CDS_3778	0.0	1.0	True
EHA00531_bin.1_CDS_3779	0.0	1.0	True
EHA00531_bin.1_CDS_3781	0.0	1.0	True
EHA00531_bin.1_CDS_3782	0.0	1.0	True
EHA00531_bin.1_CDS_3783	0.0	1.0	True
EHA00531_bin.1_CDS_3784	0.0	1.0	True
EHA00531_bin.1_CDS_3785	0.0	1.011	True
EHA00531_bin.1_CDS_3786	0.0	1.0	True
EHA00531_bin.1_CDS_3787	0.0	1.0	True
EHA00531_bin.1_CDS_3788	0.0	1.0	True
EHA00531_bin.1_CDS_3789	0.0	1.0	True
EHA00531_bin.1_CDS_3790	0.0	1.0	True
EHA00531_bin.1_CDS_3791	0.0	1.0	True
EHA00531_bin.1_CDS_3792	0.0	1.0	True
EHA00531_bin.1_CDS_3794	0.011	1.011	True
EHA00531_bin.1_CDS_3795	0.0	1.034	True
EHA00531_bin.1_CDS_3799	0.0	1.0	True
EHA00531_bin.1_CDS_3800	0.0	1.0	True
EHA00531_bin.1_CDS_3801	0.0	1.0	True
EHA00531_bin.1_CDS_3803	0.0	1.011	True
EHA00531_bin.1_CDS_3807	0.0	1.011	True
EHA00531_bin.1_CDS_3808	0.0	1.011	True
EHA00531_bin.1_CDS_3810	0.0	1.011	True
EHA00531_bin.1_CDS_3811	0.011	1.011	True
EHA00531_bin.1_CDS_3812	0.0	1.011	True
EHA00531_bin.1_CDS_3813	0.0	1.0	True
EHA00531_bin.1_CDS_3814	0.0	1.0	True
EHA00531_bin.1_CDS_3815	0.0	1.0	True
EHA00531_bin.1_CDS_3817	0.0	1.0	True
EHA00531_bin.1_CDS_3818	0.0	1.011	True
EHA00531_bin.1_CDS_3820	0.0	1.0	True
EHA00531_bin.1_CDS_3821	0.0	1.013	True
EHA00531_bin.1_CDS_3822	0.0	1.0	True
EHA00531_bin.1_CDS_3823	0.0	1.0	True
EHA00531_bin.1_CDS_3824	0.0	1.0	True
EHA00531_bin.1_CDS_3826	0.0	1.011	True
EHA00531_bin.1_CDS_3827	0.0	1.014	True
EHA00531_bin.1_CDS_3828	0.0	1.033	True
EHA00531_bin.1_CDS_3829	0.0	1.0	True
EHA00531_bin.1_CDS_3830	0.0	1.011	True
EHA00531_bin.1_CDS_3831	0.0	1.0	True
EHA00531_bin.1_CDS_3832	0.0	1.011	True
EHA00531_bin.1_CDS_3833	0.0	1.011	True
EHA00531_bin.1_CDS_3834	0.0	1.0	True
EHA00531_bin.1_CDS_3835	0.0	1.0	True
EHA00531_bin.1_CDS_3836	0.0	1.0	True
EHA00531_bin.1_CDS_3837	0.0	1.0	True
EHA00531_bin.1_CDS_3838	0.0	1.0	True
EHA00531_bin.1_CDS_3839	0.0	1.0	True
EHA00531_bin.1_CDS_3840	0.0	1.0	True
EHA00531_bin.1_CDS_3841	0.0	1.0	True
EHA00531_bin.1_CDS_3842	0.0	1.0	True
EHA00531_bin.1_CDS_3843	0.0	1.0	True
EHA00531_bin.1_CDS_3844	0.0	1.011	True
EHA00531_bin.1_CDS_3845	0.0	1.0	True
EHA00531_bin.1_CDS_3848	0.033	1.066	True
EHA00531_bin.1_CDS_3849	0.011	1.011	True
EHA00531_bin.1_CDS_3851	0.0	1.0	True
EHA00531_bin.1_CDS_3852	0.0	1.022	True
EHA00531_bin.1_CDS_3853	0.0	1.0	True
EHA00531_bin.1_CDS_3854	0.0	1.0	True
EHA00531_bin.1_CDS_3855	0.0	1.0	True
EHA00531_bin.1_CDS_3856	0.0	1.0	True
EHA00531_bin.1_CDS_3857	0.0	1.0	True
EHA00531_bin.1_CDS_3859	0.0	1.0	True
EHA00531_bin.1_CDS_3860	0.0	1.011	True
EHA00531_bin.1_CDS_3863	0.0	1.0	True
EHA00531_bin.1_CDS_3864	0.0	1.0	True
EHA00531_bin.1_CDS_3866	0.011	1.011	True
EHA00531_bin.1_CDS_3867	0.0	1.0	True
EHA00531_bin.1_CDS_3868	0.0	1.0	True
EHA00531_bin.1_CDS_3869	0.0	1.0	True
EHA00531_bin.1_CDS_3870	0.0	1.0	True
EHA00531_bin.1_CDS_3872	0.0	1.032	True
EHA00531_bin.1_CDS_3873	0.0	1.011	True
EHA00531_bin.1_CDS_3874	0.0	1.0	True
EHA00531_bin.1_CDS_3876	0.0	1.0	True
EHA00531_bin.1_CDS_3880	0.0	1.0	True
EHA00531_bin.1_CDS_3881	0.0	1.0	True
EHA00531_bin.1_CDS_3882	0.0	1.011	True
EHA00531_bin.1_CDS_3883	0.0	1.0	True
EHA00531_bin.1_CDS_3884	0.0	1.032	True
EHA00531_bin.1_CDS_3885	0.0	1.011	True
EHA00531_bin.1_CDS_3886	0.0	1.0	True
EHA00531_bin.1_CDS_3887	0.0	1.011	True
EHA00531_bin.1_CDS_3888	0.0	1.022	True
EHA00531_bin.1_CDS_3889	0.0	1.0	True
EHA00531_bin.1_CDS_3890	0.0	1.011	True
EHA00531_bin.1_CDS_3893	0.0	1.0	True
EHA00531_bin.1_CDS_3894	0.0	1.0	True
EHA00531_bin.1_CDS_3895	0.0	1.0	True
EHA00531_bin.1_CDS_3896	0.0	1.0	True
EHA00531_bin.1_CDS_3897	0.0	1.0	True
EHA00531_bin.1_CDS_3898	0.0	1.0	True
EHA00531_bin.1_CDS_3899	0.0	1.0	True
EHA00531_bin.1_CDS_3900	0.0	1.0	True
EHA00535_bin.6_CDS_0019	0.0	1.0	True
EHA00535_bin.6_CDS_0020	0.0	1.0	True
EHA00535_bin.6_CDS_0033	0.44	1.56	False
EHA00535_bin.6_CDS_0090	0.0	1.0	True
EHA00535_bin.6_CDS_0093	0.0	1.0	True
EHA00535_bin.6_CDS_0109	0.0	1.0	True
EHA00535_bin.6_CDS_0124	0.0	1.0	True
EHA00535_bin.6_CDS_0232	0.0	1.0	True
EHA00535_bin.6_CDS_0236	0.022	1.034	True
EHA00535_bin.6_CDS_0237	0.0	1.011	True
EHA00535_bin.6_CDS_0311	0.0	1.0	True
EHA00535_bin.6_CDS_0320	0.0	1.011	True
EHA00535_bin.6_CDS_0326	0.0	1.0	True
EHA00535_bin.6_CDS_0363	0.021	1.032	True
EHA00535_bin.6_CDS_0368	0.0	1.0	True
EHA00535_bin.6_CDS_0379	0.0	1.0	True
EHA00535_bin.6_CDS_0403	0.022	1.022	True
EHA00535_bin.6_CDS_0426	0.0	1.0	True
EHA00535_bin.6_CDS_0434	0.0	1.033	True
EHA00535_bin.6_CDS_0499	0.0	1.0	True
EHA00535_bin.6_CDS_0514	0.0	1.0	True
EHA00535_bin.6_CDS_0518	0.0	1.0	True
EHA00535_bin.6_CDS_0522	0.0	1.022	True
EHA00535_bin.6_CDS_0663	0.0	1.032	True
EHA00535_bin.6_CDS_0664	0.0	1.0	True
EHA00535_bin.6_CDS_0684	0.0	1.0	True
EHA00535_bin.6_CDS_0694	0.0	1.0	True
EHA00535_bin.6_CDS_0755	0.0	1.0	True
EHA00535_bin.6_CDS_0775	0.0	1.0	True
EHA00535_bin.6_CDS_0785	0.0	1.058	True
EHA00535_bin.6_CDS_0796	0.067	1.067	False
EHA00535_bin.6_CDS_0806	0.011	1.011	True
EHA00535_bin.6_CDS_0808	0.0	1.0	True
EHA00535_bin.6_CDS_0823	0.0	1.0	True
EHA00535_bin.6_CDS_0887	0.0	1.048	True
EHA00535_bin.6_CDS_0906	0.0	1.043	True
EHA00535_bin.6_CDS_0915	0.0	1.0	True
EHA00535_bin.6_CDS_0943	0.0	1.0	True
EHA00535_bin.6_CDS_0969	0.0	1.0	True
EHA00535_bin.6_CDS_1006	0.011	1.011	True
EHA00535_bin.6_CDS_1045	0.022	1.033	True
EHA00535_bin.6_CDS_1046	0.022	1.022	True
EHA00535_bin.6_CDS_1169	0.0	1.022	True
EHA00535_bin.6_CDS_1194	0.0	1.0	True
EHA00535_bin.6_CDS_1206	0.0	1.011	True
EHA00535_bin.6_CDS_1292	0.0	1.0	True
EHA00535_bin.6_CDS_1296	0.0	1.0	True
EHA00535_bin.6_CDS_1318	0.0	1.0	True
EHA00535_bin.6_CDS_1325	0.0	1.0	True
EHA00535_bin.6_CDS_1396	0.022	1.022	True
EHA00535_bin.6_CDS_1427	0.0	1.0	True
EHA00535_bin.6_CDS_1475	0.0	1.0	True
EHA00535_bin.6_CDS_1476	0.0	1.0	True
EHA00535_bin.6_CDS_1494	0.0	1.0	True
EHA00535_bin.6_CDS_1582	0.0	1.0	True
EHA00535_bin.6_CDS_1597	0.0	1.0	True
EHA00535_bin.6_CDS_1605	0.0	1.0	True
EHA00535_bin.6_CDS_1640	0.0	1.0	True
EHA00535_bin.6_CDS_1641	0.0	1.0	True
EHA00535_bin.6_CDS_1647	0.011	1.011	True
EHA00535_bin.6_CDS_1715	0.0	1.011	True
EHA00535_bin.6_CDS_1717	0.0	1.0	True
EHA00535_bin.6_CDS_1767	0.0	1.043	True
EHA00535_bin.6_CDS_1796	0.0	1.0	True
EHA00535_bin.6_CDS_1830	0.0	1.0	True
EHA00535_bin.6_CDS_1833	0.0	1.0	True
EHA00535_bin.6_CDS_1843	0.0	1.0	True
EHA00535_bin.6_CDS_1863	0.0	1.0	True
EHA00535_bin.6_CDS_1875	0.227	1.28	False
EHA00535_bin.6_CDS_1891	0.0	1.0	True
EHA00535_bin.6_CDS_1906	0.0	1.0	True
EHA00535_bin.6_CDS_1907	0.0	1.0	True
EHA00535_bin.6_CDS_1958	0.0	1.011	True
EHA00535_bin.6_CDS_1960	0.0	1.0	True
EHA00535_bin.6_CDS_1979	0.0	1.0	True
EHA00535_bin.6_CDS_1986	0.0	1.0	True
EHA00535_bin.6_CDS_2030	0.0	1.011	True
EHA00535_bin.6_CDS_2042	0.0	1.0	True
EHA00535_bin.6_CDS_2171	0.0	1.0	True
EHA00535_bin.6_CDS_2203	0.0	1.0	True
EHA00535_bin.6_CDS_2205	0.0	1.0	True
EHA00535_bin.6_CDS_2226	0.0	1.0	True
EHA00535_bin.6_CDS_2290	0.013	1.013	True
EHA00535_bin.6_CDS_2332	0.0	1.011	True
EHA00535_bin.6_CDS_2347	0.0	1.011	True
EHA00535_bin.6_CDS_2379	0.0	1.0	True
EHA00535_bin.6_CDS_2387	0.0	1.0	True
EHA00535_bin.6_CDS_2392	0.0	1.0	True
EHA00535_bin.6_CDS_2433	0.0	1.0	True
EHA00535_bin.6_CDS_2449	0.0	1.0	True
EHA00535_bin.6_CDS_2514	0.011	1.022	True
EHA00535_bin.6_CDS_2516	0.014	1.014	True
EHA00535_bin.6_CDS_2521	0.108	1.108	False
EHA00535_bin.6_CDS_2527	0.0	1.0	True
EHA00535_bin.6_CDS_2552	0.0	1.0	True
EHA00535_bin.6_CDS_2556	0.0	1.0	True
EHA00535_bin.6_CDS_2561	0.0	1.0	True
EHA00535_bin.6_CDS_2573	0.0	1.0	True
EHA00535_bin.6_CDS_2574	0.0	1.0	True
EHA00535_bin.6_CDS_2590	0.0	1.0	True
EHA00535_bin.6_CDS_2600	0.0	1.0	True
EHA00535_bin.6_CDS_2611	0.0	1.0	True
EHA00535_bin.6_CDS_2616	0.0	1.0	True
EHA00535_bin.6_CDS_2644	0.0	1.0	True
EHA00535_bin.6_CDS_2719	0.0	1.011	True
EHA00535_bin.6_CDS_2723	0.0	1.0	True
EHA00535_bin.6_CDS_2729	0.0	1.011	True
EHA00535_bin.6_CDS_2787	0.0	1.0	True
EHA00535_bin.6_CDS_2811	0.0	1.0	True
EHA00535_bin.6_CDS_2852	0.0	1.011	True
EHA00535_bin.6_CDS_2853	0.0	1.0	True
EHA00535_bin.6_CDS_2905	0.0	1.0	True
EHA00535_bin.6_CDS_2906	0.0	1.0	True
EHA00535_bin.6_CDS_2917	0.0	1.0	True
EHA00535_bin.6_CDS_2920	0.0	1.0	True
EHA00535_bin.6_CDS_2934	0.0	1.0	True
EHA00539_bin.6_CDS_0094	0.0	1.0	True
EHA00539_bin.6_CDS_0116	0.0	1.0	True
EHA00539_bin.6_CDS_0165	0.0	1.032	True
EHA00539_bin.6_CDS_0203	0.0	1.0	True
EHA00539_bin.6_CDS_0204	0.0	1.022	True
EHA00539_bin.6_CDS_0335	0.0	1.165	True
EHA00539_bin.6_CDS_0336	0.0	1.0	True
EHA00539_bin.6_CDS_0337	0.0	1.0	True
EHA00539_bin.6_CDS_0366	0.0	1.0	True
EHA00539_bin.6_CDS_0372	0.0	1.0	True
EHA00539_bin.6_CDS_0384	0.0	1.0	True
EHA00539_bin.6_CDS_0404	0.0	1.0	True
EHA00539_bin.6_CDS_0434	0.0	1.0	True
EHA00539_bin.6_CDS_0461	0.0	1.0	True
EHA00539_bin.6_CDS_0471	0.0	1.011	True
EHA00539_bin.6_CDS_0472	0.0	1.022	True
EHA00539_bin.6_CDS_0490	0.0	1.011	True
EHA00539_bin.6_CDS_0596	0.0	1.0	True
EHA00539_bin.6_CDS_0600	0.0	1.022	True
EHA00539_bin.6_CDS_0602	0.0	1.187	True
EHA00539_bin.6_CDS_0622	0.0	1.0	True
EHA00539_bin.6_CDS_0653	0.0	1.022	True
EHA00539_bin.6_CDS_0656	0.0	1.0	True
EHA00539_bin.6_CDS_0695	0.0	1.0	True
EHA00539_bin.6_CDS_0696	0.0	1.0	True
EHA00539_bin.6_CDS_0786	0.0	1.0	True
EHA00539_bin.6_CDS_0857	0.0	1.011	True
EHA00539_bin.6_CDS_0930	0.0	1.0	True
EHA00539_bin.6_CDS_1005	0.0	1.0	True
EHA00539_bin.6_CDS_1019	0.0	1.0	True
EHA00539_bin.6_CDS_1116	0.0	1.0	True
EHA00539_bin.6_CDS_1137	0.0	1.0	True
EHA00539_bin.6_CDS_1151	0.0	1.0	True
EHA00539_bin.6_CDS_1165	0.0	1.0	True
EHA00539_bin.6_CDS_1167	0.0	1.012	True
EHA00539_bin.6_CDS_1169	0.0	1.022	True
EHA00539_bin.6_CDS_1177	0.0	1.011	True
EHA00539_bin.6_CDS_1234	0.0	1.0	True
EHA00539_bin.6_CDS_1262	0.011	1.011	True
EHA00539_bin.6_CDS_1268	0.0	1.033	True
EHA00539_bin.6_CDS_1292	0.0	1.0	True
EHA00539_bin.6_CDS_1329	0.0	1.0	True
EHA00539_bin.6_CDS_1401	0.022	1.022	True
EHA00539_bin.6_CDS_1404	0.024	1.083	True
EHA00539_bin.6_CDS_1443	0.0	1.011	True
EHA00539_bin.6_CDS_1466	0.0	1.043	True
EHA00539_bin.6_CDS_1513	0.0	1.0	True
EHA00539_bin.6_CDS_1520	0.0	1.0	True
EHA00539_bin.6_CDS_1524	0.0	1.0	True
EHA00539_bin.6_CDS_1529	0.0	1.0	True
EHA00539_bin.6_CDS_1563	0.0	1.022	True
EHA00539_bin.6_CDS_1600	0.011	1.187	True
EHA00539_bin.6_CDS_1613	0.0	1.022	True
EHA00539_bin.6_CDS_1644	0.0	1.044	True
EHA00539_bin.6_CDS_1645	0.0	1.0	True
EHA00539_bin.6_CDS_1676	0.087	1.1	False
EHA00539_bin.6_CDS_1714	0.0	1.0	True
EHA00539_bin.6_CDS_1738	0.0	1.0	True
EHA00539_bin.6_CDS_1740	0.0	1.0	True
EHA00539_bin.6_CDS_1752	0.0	1.033	True
EHA00539_bin.6_CDS_1848	0.0	1.0	True
EHA00539_bin.6_CDS_1851	0.0	1.125	True
EHA00539_bin.6_CDS_1941	0.0	1.011	True
EHA00539_bin.6_CDS_1989	0.0	1.0	True
EHA00539_bin.6_CDS_2030	0.393	1.528	False
EHA00539_bin.6_CDS_2044	0.0	1.0	True
EHA00539_bin.6_CDS_2056	0.0	1.0	True
EHA00539_bin.6_CDS_2062	0.0	1.0	True
EHA00539_bin.6_CDS_2080	0.0	1.0	True
EHA00539_bin.6_CDS_2118	0.0	1.0	True
EHA00539_bin.6_CDS_2130	0.0	1.0	True
EHA00539_bin.6_CDS_2158	0.0	1.0	True
EHA00539_bin.6_CDS_2178	0.0	1.0	True
EHA00539_bin.6_CDS_2185	0.0	1.0	True
EHA00539_bin.6_CDS_2211	0.011	1.22	True
EHA00539_bin.6_CDS_2257	0.0	1.027	True
EHA00539_bin.6_CDS_2299	0.0	1.0	True
EHA00539_bin.6_CDS_2306	0.0	1.011	True
EHA00539_bin.6_CDS_2318	0.0	1.0	True
EHA00539_bin.6_CDS_2341	0.0	1.0	True
EHA00539_bin.6_CDS_2387	0.0	1.011	True
EHA00539_bin.6_CDS_2388	0.0	1.0	True
EHA00539_bin.6_CDS_2402	0.0	1.0	True
EHA00539_bin.6_CDS_2403	0.0	1.0	True
EHA00539_bin.6_CDS_2425	0.0	1.0	True
EHA00539_bin.6_CDS_2426	0.0	1.0	True
EHA00539_bin.6_CDS_2428	0.0	1.0	True
EHA00539_bin.6_CDS_2449	0.0	1.0	True
EHA00539_bin.6_CDS_2459	0.0	1.0	True
EHA00539_bin.6_CDS_2479	0.0	1.0	True
EHA00539_bin.6_CDS_2493	0.0	1.0	True
EHA00539_bin.6_CDS_2496	0.0	1.0	True
EHA00539_bin.6_CDS_2562	0.0	1.0	True
EHA00539_bin.6_CDS_2564	0.0	1.0	True
EHA00539_bin.6_CDS_2596	0.022	1.022	True
EHA00539_bin.6_CDS_2652	0.0	1.041	True
EHA00539_bin.6_CDS_2675	0.022	1.022	True
EHA00539_bin.6_CDS_2691	0.0	1.0	True
EHA00539_bin.6_CDS_2893	0.0	1.0	True
EHA00539_bin.6_CDS_2920	0.0	1.0	True
EHA00539_bin.6_CDS_2921	0.0	1.011	True
EHA00539_bin.6_CDS_2971	0.0	1.011	True
EHA00539_bin.6_CDS_3002	0.0	1.012	True
EHA00539_bin.6_CDS_3034	0.0	1.0	True
EHA00539_bin.6_CDS_3060	0.0	1.0	True
EHA00539_bin.6_CDS_3063	0.0	1.0	True
EHA00539_bin.6_CDS_3106	0.0	1.0	True
EHA00539_bin.6_CDS_3109	0.0	1.011	True
EHA00539_bin.6_CDS_3171	0.0	1.0	True
EHA00539_bin.6_CDS_3181	0.0	1.0	True
EHA00726_bin.13_CDS_0076	0.0	1.0	True
EHA00726_bin.13_CDS_0081	0.0	1.0	True
EHA00726_bin.13_CDS_0128	0.575	1.92	False
EHA00726_bin.13_CDS_0177	0.0	1.011	True
EHA00726_bin.13_CDS_0235	0.0	1.0	True
EHA00726_bin.13_CDS_0257	0.0	1.022	True
EHA00726_bin.13_CDS_0259	0.0	1.0	True
EHA00726_bin.13_CDS_0260	0.0	1.011	True
EHA00726_bin.13_CDS_0262	0.0	1.022	True
EHA00726_bin.13_CDS_0265	0.0	1.044	True
EHA00726_bin.13_CDS_0330	0.0	1.0	True
EHA00726_bin.13_CDS_0336	0.0	1.011	True
EHA00726_bin.13_CDS_0342	0.0	1.0	True
EHA00726_bin.13_CDS_0368	0.675	1.964	False
EHA00726_bin.13_CDS_0436	0.0	1.0	True
EHA00726_bin.13_CDS_0463	0.0	1.0	True
EHA00726_bin.13_CDS_0530	0.0	1.0	True
EHA00726_bin.13_CDS_0717	0.0	1.011	True
EHA00726_bin.13_CDS_0800	0.0	1.0	True
EHA00726_bin.13_CDS_0822	0.0	1.045	True
EHA00726_bin.13_CDS_0993	0.0	1.0	True
EHA00726_bin.13_CDS_0994	0.0	1.0	True
EHA00726_bin.13_CDS_1089	0.0	1.0	True
EHA00726_bin.13_CDS_1103	0.0	1.054	True
EHA00726_bin.13_CDS_1132	0.0	1.0	True
EHA00726_bin.13_CDS_1185	0.0	1.0	True
EHA00726_bin.13_CDS_1199	0.0	1.043	True
EHA00726_bin.13_CDS_1231	0.0	1.0	True
EHA00726_bin.13_CDS_1256	0.0	1.013	True
EHA00726_bin.13_CDS_1286	0.0	1.0	True
EHA00726_bin.13_CDS_1342	0.0	1.0	True
EHA00726_bin.13_CDS_1343	0.0	1.0	True
EHA00726_bin.13_CDS_1346	0.0	1.023	True
EHA00726_bin.13_CDS_1509	0.0	1.0	True
EHA00726_bin.13_CDS_1606	0.0	1.023	True
EHA00726_bin.13_CDS_1611	0.0	1.0	True
EHA00726_bin.13_CDS_1628	0.0	1.0	True
EHA00726_bin.13_CDS_1669	0.0	1.013	True
EHA00726_bin.13_CDS_1843	0.0	1.0	True
EHA00726_bin.13_CDS_1859	0.0	1.105	True
EHA00726_bin.13_CDS_1884	0.0	1.0	True
EHA00726_bin.13_CDS_1912	0.0	1.0	True
EHA00726_bin.13_CDS_1941	0.0	1.0	True
EHA00726_bin.13_CDS_1984	0.0	1.0	True
EHA00726_bin.13_CDS_1989	0.0	1.034	True
EHA00726_bin.13_CDS_2022	0.0	1.033	True
EHA00726_bin.13_CDS_2028	0.0	1.0	True
EHA00726_bin.13_CDS_2041	0.011	1.022	True
EHA00726_bin.13_CDS_2042	0.011	1.034	True
EHA00726_bin.13_CDS_2072	0.0	1.011	True
EHA00726_bin.13_CDS_2108	0.0	1.0	True
EHA00726_bin.13_CDS_2192	0.0	1.0	True
EHA00726_bin.13_CDS_2221	0.0	1.023	True
EHA00726_bin.13_CDS_2251	0.0	1.0	True
EHA00726_bin.13_CDS_2259	0.0	1.0	True
EHA00726_bin.13_CDS_2311	0.0	1.011	True
EHA00726_bin.13_CDS_2341	0.0	1.0	True
EHA00726_bin.13_CDS_2367	0.0	1.0	True
EHA00726_bin.13_CDS_2384	0.0	1.0	True
EHA00726_bin.13_CDS_2420	0.0	1.0	True
EHA00726_bin.13_CDS_2425	0.0	1.0	True
EHA00726_bin.13_CDS_2540	0.0	1.0	True
EHA00726_bin.13_CDS_2551	0.0	1.011	True
EHA00726_bin.13_CDS_2591	0.0	1.0	True
EHA00726_bin.13_CDS_2641	0.0	1.0	True
EHA00726_bin.13_CDS_2650	0.0	1.0	True
EHA00726_bin.13_CDS_2662	0.0	1.0	True
EHA00726_bin.13_CDS_2701	0.0	1.0	True
EHA00726_bin.13_CDS_2703	0.0	1.0	True
EHA00726_bin.13_CDS_2714	0.0	1.043	True
EHA00726_bin.13_CDS_2731	0.0	1.0	True
EHA00726_bin.13_CDS_2783	0.0	1.0	True
EHA00726_bin.13_CDS_2795	0.0	1.034	True
EHA00726_bin.13_CDS_2815	0.0	1.056	True
EHA00726_bin.13_CDS_2830	0.0	1.0	True
EHA00726_bin.13_CDS_2879	0.025	1.038	True
EHA00726_bin.13_CDS_2925	0.0	1.011	True
EHA00726_bin.13_CDS_2926	0.0	1.011	True
EHA00726_bin.13_CDS_2995	0.0	1.0	True
EHA00726_bin.13_CDS_3019	0.0	1.0	True
EHA00726_bin.13_CDS_3032	0.0	1.011	True
EHA00726_bin.13_CDS_3079	0.051	1.076	False
EHA00726_bin.13_CDS_3103	0.0	1.011	True
EHA00726_bin.13_CDS_3132	0.0	1.011	True
EHA00726_bin.13_CDS_3135	0.0	1.011	True
EHA00726_bin.13_CDS_3136	0.0	1.024	True
EHA00726_bin.13_CDS_3163	0.0	1.0	True
EHA00726_bin.13_CDS_3182	0.0	1.0	True
EHA00726_bin.13_CDS_3209	0.0	1.0	True
EHA00726_bin.13_CDS_3210	0.0	1.0	True
EHA00726_bin.13_CDS_3228	0.0	1.025	True
EHA00726_bin.13_CDS_3297	0.0	1.0	True
EHA00726_bin.13_CDS_3401	0.0	1.011	True
EHA00726_bin.13_CDS_3472	0.0	1.07	True
EHA00726_bin.13_CDS_3483	0.0	1.0	True
EHA00726_bin.13_CDS_3501	0.0	1.022	True
EHA00726_bin.13_CDS_3505	0.0	1.0	True
EHA00726_bin.13_CDS_3517	0.0	1.0	True
EHA00726_bin.13_CDS_3813	0.0	1.0	True
EHA00726_bin.13_CDS_3816	0.0	1.067	True
EHA00726_bin.13_CDS_3819	0.0	1.0	True
EHA00726_bin.13_CDS_3820	0.0	1.0	True
EHA00928_bin.90_CDS_0013	0.0	1.0	True
EHA00928_bin.90_CDS_0054	0.0	1.0	True
